section,angle,xsec
@s0,0.01,1.0
@s0,0.1,1.0
@s0,0.2,1.0
@s0,0.3,0.9999
@s0,0.4,0.9998
@s0,0.5,0.9999
@s0,0.6,1.0
@s0,0.7,1.001
@s0,0.8,1.001
@s0,0.9,1.001
@s0,1.0,1.002
@s0,1.1,1.002
@s0,1.2,1.001
@s0,1.3,1.001
@s0,1.4,1.0
@s0,1.5,0.9991
@s0,1.6,0.998
@s0,1.7,0.9969
@s0,1.8,0.9957
@s0,1.9,0.9945
@s0,2.0,0.9934
@s0,2.1,0.9923
@s0,2.2,0.9914
@s0,2.3,0.9907
@s0,2.4,0.9901
@s0,2.5,0.9897
@s0,2.6,0.9896
@s0,2.7,0.9896
@s0,2.8,0.99
@s0,2.9,0.9905
@s0,3.0,0.9913
@s0,3.1,0.9923
@s0,3.2,0.9935
@s0,3.3,0.995
@s0,3.4,0.9967
@s0,3.5,0.9985
@s0,3.6,1.001
@s0,3.7,1.003
@s0,3.8,1.005
@s0,3.9,1.008
@s0,4.0,1.01
@s0,4.1,1.013
@s0,4.2,1.016
@s0,4.3,1.018
@s0,4.4,1.021
@s0,4.5,1.024
@s0,4.6,1.027
@s0,4.7,1.03
@s0,4.8,1.033
@s0,4.9,1.036
@s0,5.0,1.038
@s0,5.1,1.041
@s0,5.2,1.044
@s0,5.3,1.046
@s0,5.4,1.048
@s0,5.5,1.051
@s0,5.6,1.053
@s0,5.7,1.055
@s0,5.8,1.057
@s0,5.9,1.058
@s0,6.0,1.06
@s0,6.1,1.061
@s0,6.2,1.062
@s0,6.3,1.063
@s0,6.4,1.064
@s0,6.5,1.065
@s0,6.6,1.065
@s0,6.7,1.065
@s0,6.8,1.065
@s0,6.9,1.065
@s0,7.0,1.065
@s0,7.1,1.064
@s0,7.2,1.063
@s0,7.3,1.062
@s0,7.4,1.061
@s0,7.5,1.06
@s0,7.6,1.058
@s0,7.7,1.056
@s0,7.8,1.055
@s0,7.9,1.052
@s0,8.0,1.05
@s0,8.1,1.048
@s0,8.2,1.045
@s0,8.3,1.042
@s0,8.4,1.039
@s0,8.5,1.036
@s0,8.6,1.033
@s0,8.7,1.03
@s0,8.8,1.026
@s0,8.9,1.023
@s0,9.0,1.019
@s0,9.1,1.015
@s0,9.2,1.011
@s0,9.3,1.007
@s0,9.4,1.003
@s0,9.5,0.999
@s0,9.6,0.9948
@s0,9.7,0.9904
@s0,9.8,0.986
@s0,9.9,0.9815
@s0,10.0,0.977
@s0,10.1,0.9724
@s0,10.2,0.9678
@s0,10.3,0.9631
@s0,10.4,0.9584
@s0,10.5,0.9537
@s0,10.6,0.949
@s0,10.7,0.9442
@s0,10.8,0.9394
@s0,10.9,0.9347
@s0,11.0,0.9299
@s0,11.1,0.9252
@s0,11.2,0.9205
@s0,11.3,0.9157
@s0,11.4,0.911
@s0,11.5,0.9064
@s0,11.6,0.9017
@s0,11.7,0.8971
@s0,11.8,0.8926
@s0,11.9,0.8881
@s0,12.0,0.8836
@s0,12.1,0.8792
@s0,12.2,0.8749
@s0,12.3,0.8706
@s0,12.4,0.8663
@s0,12.5,0.8621
@s0,12.6,0.858
@s0,12.7,0.854
@s0,12.8,0.85
@s0,12.9,0.8462
@s0,13.0,0.8423
@s0,13.1,0.8386
@s0,13.2,0.835
@s0,13.3,0.8314
@s0,13.4,0.8279
@s0,13.5,0.8245
@s0,13.6,0.8212
@s0,13.7,0.818
@s0,13.8,0.8148
@s0,13.9,0.8118
@s0,14.0,0.8088
@s0,14.1,0.806
@s0,14.2,0.8032
@s0,14.3,0.8005
@s0,14.4,0.7979
@s0,14.5,0.7954
@s0,14.6,0.793
@s0,14.7,0.7906
@s0,14.8,0.7884
@s0,14.9,0.7862
@s0,15.0,0.7842
@s0,15.1,0.7822
@s0,15.2,0.7803
@s0,15.3,0.7785
@s0,15.4,0.7768
@s0,15.5,0.7752
@s0,15.6,0.7736
@s0,15.7,0.7722
@s0,15.8,0.7708
@s0,15.9,0.7695
@s0,16.0,0.7682
@s0,16.1,0.7671
@s0,16.2,0.766
@s0,16.3,0.765
@s0,16.4,0.764
@s0,16.5,0.7631
@s0,16.6,0.7623
@s0,16.7,0.7616
@s0,16.8,0.7609
@s0,16.9,0.7603
@s0,17.0,0.7597
@s0,17.1,0.7592
@s0,17.2,0.7587
@s0,17.3,0.7583
@s0,17.4,0.7579
@s0,17.5,0.7576
@s0,17.6,0.7573
@s0,17.7,0.7571
@s0,17.8,0.7569
@s0,17.9,0.7568
@s0,18.0,0.7567
@s0,18.1,0.7566
@s0,18.2,0.7565
@s0,18.3,0.7565
@s0,18.4,0.7565
@s0,18.5,0.7565
@s0,18.6,0.7565
@s0,18.7,0.7566
@s0,18.8,0.7567
@s0,18.9,0.7568
@s0,19.0,0.7569
@s0,19.1,0.757
@s0,19.2,0.7571
@s0,19.3,0.7572
@s0,19.4,0.7573
@s0,19.5,0.7574
@s0,19.6,0.7576
@s0,19.7,0.7577
@s0,19.8,0.7578
@s0,19.9,0.7579
@s0,20.0,0.758
@s0,20.1,0.7581
@s0,20.2,0.7581
@s0,20.3,0.7582
@s0,20.4,0.7582
@s0,20.5,0.7582
@s0,20.6,0.7582
@s0,20.7,0.7582
@s0,20.8,0.7581
@s0,20.9,0.758
@s0,21.0,0.7579
@s0,21.1,0.7578
@s0,21.2,0.7576
@s0,21.3,0.7574
@s0,21.4,0.7571
@s0,21.5,0.7569
@s0,21.6,0.7565
@s0,21.7,0.7562
@s0,21.8,0.7558
@s0,21.9,0.7553
@s0,22.0,0.7549
@s0,22.1,0.7543
@s0,22.2,0.7538
@s0,22.3,0.7532
@s0,22.4,0.7525
@s0,22.5,0.7518
@s0,22.6,0.7511
@s0,22.7,0.7503
@s0,22.8,0.7494
@s0,22.9,0.7485
@s0,23.0,0.7476
@s0,23.1,0.7466
@s0,23.2,0.7455
@s0,23.3,0.7444
@s0,23.4,0.7432
@s0,23.5,0.742
@s0,23.6,0.7408
@s0,23.7,0.7395
@s0,23.8,0.7381
@s0,23.9,0.7367
@s0,24.0,0.7352
@s0,24.1,0.7337
@s0,24.2,0.7321
@s0,24.3,0.7305
@s0,24.4,0.7288
@s0,24.5,0.727
@s0,24.6,0.7252
@s0,24.7,0.7234
@s0,24.8,0.7215
@s0,24.9,0.7196
@s0,25.0,0.7176
@s0,25.1,0.7155
@s0,25.2,0.7134
@s0,25.3,0.7113
@s0,25.4,0.7091
@s0,25.5,0.7068
@s0,25.6,0.7045
@s0,25.7,0.7022
@s0,25.8,0.6998
@s0,25.9,0.6973
@s0,26.0,0.6948
@s0,26.1,0.6923
@s0,26.2,0.6897
@s0,26.3,0.6871
@s0,26.4,0.6845
@s0,26.5,0.6818
@s0,26.6,0.679
@s0,26.7,0.6762
@s0,26.8,0.6734
@s0,26.9,0.6706
@s0,27.0,0.6677
@s0,27.1,0.6648
@s0,27.2,0.6618
@s0,27.3,0.6588
@s0,27.4,0.6558
@s0,27.5,0.6527
@s0,27.6,0.6497
@s0,27.7,0.6465
@s0,27.8,0.6434
@s0,27.9,0.6402
@s0,28.0,0.6371
@s0,28.1,0.6338
@s0,28.2,0.6306
@s0,28.3,0.6274
@s0,28.4,0.6241
@s0,28.5,0.6208
@s0,28.6,0.6175
@s0,28.7,0.6142
@s0,28.8,0.6108
@s0,28.9,0.6075
@s0,29.0,0.6041
@s0,29.1,0.6007
@s0,29.2,0.5974
@s0,29.3,0.594
@s0,29.4,0.5906
@s0,29.5,0.5872
@s0,29.6,0.5838
@s0,29.7,0.5804
@s0,29.8,0.577
@s0,29.9,0.5735
@s0,30.0,0.5701
@s0,30.1,0.5667
@s0,30.2,0.5633
@s0,30.3,0.5599
@s0,30.4,0.5565
@s0,30.5,0.5532
@s0,30.6,0.5498
@s0,30.7,0.5464
@s0,30.8,0.5431
@s0,30.9,0.5397
@s0,31.0,0.5364
@s0,31.1,0.5331
@s0,31.2,0.5298
@s0,31.3,0.5265
@s0,31.4,0.5232
@s0,31.5,0.52
@s0,31.6,0.5168
@s0,31.7,0.5136
@s0,31.8,0.5104
@s0,31.9,0.5072
@s0,32.0,0.5041
@s0,32.1,0.501
@s0,32.2,0.4979
@s0,32.3,0.4949
@s0,32.4,0.4918
@s0,32.5,0.4888
@s0,32.6,0.4859
@s0,32.7,0.4829
@s0,32.8,0.48
@s0,32.9,0.4772
@s0,33.0,0.4743
@s0,33.1,0.4715
@s0,33.2,0.4687
@s0,33.3,0.466
@s0,33.4,0.4633
@s0,33.5,0.4606
@s0,33.6,0.458
@s0,33.7,0.4554
@s0,33.8,0.4528
@s0,33.9,0.4503
@s0,34.0,0.4479
@s0,34.1,0.4454
@s0,34.2,0.443
@s0,34.3,0.4407
@s0,34.4,0.4383
@s0,34.5,0.4361
@s0,34.6,0.4338
@s0,34.7,0.4316
@s0,34.8,0.4295
@s0,34.9,0.4274
@s0,35.0,0.4253
@s0,35.1,0.4233
@s0,35.2,0.4213
@s0,35.3,0.4193
@s0,35.4,0.4174
@s0,35.5,0.4156
@s0,35.6,0.4138
@s0,35.7,0.412
@s0,35.8,0.4103
@s0,35.9,0.4086
@s0,36.0,0.4069
@s0,36.1,0.4053
@s0,36.2,0.4038
@s0,36.3,0.4023
@s0,36.4,0.4008
@s0,36.5,0.3994
@s0,36.6,0.398
@s0,36.7,0.3966
@s0,36.8,0.3953
@s0,36.9,0.3941
@s0,37.0,0.3929
@s0,37.1,0.3917
@s0,37.2,0.3905
@s0,37.3,0.3894
@s0,37.4,0.3884
@s0,37.5,0.3874
@s0,37.6,0.3864
@s0,37.7,0.3854
@s0,37.8,0.3845
@s0,37.9,0.3837
@s0,38.0,0.3828
@s0,38.1,0.382
@s0,38.2,0.3813
@s0,38.3,0.3806
@s0,38.4,0.3799
@s0,38.5,0.3792
@s0,38.6,0.3786
@s0,38.7,0.378
@s0,38.8,0.3775
@s0,38.9,0.3769
@s0,39.0,0.3764
@s0,39.1,0.376
@s0,39.2,0.3755
@s0,39.3,0.3751
@s0,39.4,0.3748
@s0,39.5,0.3744
@s0,39.6,0.3741
@s0,39.7,0.3738
@s0,39.8,0.3735
@s0,39.9,0.3733
@s0,40.0,0.3731
@s0,40.1,0.3729
@s0,40.2,0.3727
@s0,40.3,0.3725
@s0,40.4,0.3724
@s0,40.5,0.3723
@s0,40.6,0.3722
@s0,40.7,0.3721
@s0,40.8,0.3721
@s0,40.9,0.372
@s0,41.0,0.372
@s0,41.1,0.372
@s0,41.2,0.372
@s0,41.3,0.372
@s0,41.4,0.3721
@s0,41.5,0.3721
@s0,41.6,0.3721
@s0,41.7,0.3722
@s0,41.8,0.3723
@s0,41.9,0.3724
@s0,42.0,0.3725
@s0,42.1,0.3725
@s0,42.2,0.3726
@s0,42.3,0.3728
@s0,42.4,0.3729
@s0,42.5,0.373
@s0,42.6,0.3731
@s0,42.7,0.3732
@s0,42.8,0.3733
@s0,42.9,0.3735
@s0,43.0,0.3736
@s0,43.1,0.3737
@s0,43.2,0.3738
@s0,43.3,0.3739
@s0,43.4,0.374
@s0,43.5,0.3741
@s0,43.6,0.3742
@s0,43.7,0.3743
@s0,43.8,0.3744
@s0,43.9,0.3745
@s0,44.0,0.3746
@s0,44.1,0.3747
@s0,44.2,0.3747
@s0,44.3,0.3748
@s0,44.4,0.3748
@s0,44.5,0.3748
@s0,44.6,0.3748
@s0,44.7,0.3748
@s0,44.8,0.3748
@s0,44.9,0.3748
@s0,45.0,0.3748
@s0,45.1,0.3747
@s0,45.2,0.3747
@s0,45.3,0.3746
@s0,45.4,0.3745
@s0,45.5,0.3744
@s0,45.6,0.3742
@s0,45.7,0.3741
@s0,45.8,0.3739
@s0,45.9,0.3738
@s0,46.0,0.3736
@s0,46.1,0.3733
@s0,46.2,0.3731
@s0,46.3,0.3728
@s0,46.4,0.3726
@s0,46.5,0.3723
@s0,46.6,0.3719
@s0,46.7,0.3716
@s0,46.8,0.3712
@s0,46.9,0.3708
@s0,47.0,0.3704
@s0,47.1,0.37
@s0,47.2,0.3696
@s0,47.3,0.3691
@s0,47.4,0.3686
@s0,47.5,0.3681
@s0,47.6,0.3675
@s0,47.7,0.367
@s0,47.8,0.3664
@s0,47.9,0.3658
@s0,48.0,0.3652
@s0,48.1,0.3645
@s0,48.2,0.3638
@s0,48.3,0.3631
@s0,48.4,0.3624
@s0,48.5,0.3616
@s0,48.6,0.3609
@s0,48.7,0.3601
@s0,48.8,0.3593
@s0,48.9,0.3584
@s0,49.0,0.3576
@s0,49.1,0.3567
@s0,49.2,0.3558
@s0,49.3,0.3548
@s0,49.4,0.3539
@s0,49.5,0.3529
@s0,49.6,0.3519
@s0,49.7,0.3509
@s0,49.8,0.3498
@s0,49.9,0.3488
@s0,50.0,0.3477
@s0,50.1,0.3466
@s0,50.2,0.3454
@s0,50.3,0.3443
@s0,50.4,0.3431
@s0,50.5,0.3419
@s0,50.6,0.3407
@s0,50.7,0.3395
@s0,50.8,0.3383
@s0,50.9,0.337
@s0,51.0,0.3357
@s0,51.1,0.3344
@s0,51.2,0.3331
@s0,51.3,0.3318
@s0,51.4,0.3304
@s0,51.5,0.3291
@s0,51.6,0.3277
@s0,51.7,0.3263
@s0,51.8,0.3249
@s0,51.9,0.3235
@s0,52.0,0.322
@s0,52.1,0.3206
@s0,52.2,0.3191
@s0,52.3,0.3176
@s0,52.4,0.3161
@s0,52.5,0.3146
@s0,52.6,0.3131
@s0,52.7,0.3116
@s0,52.8,0.3101
@s0,52.9,0.3085
@s0,53.0,0.307
@s0,53.1,0.3054
@s0,53.2,0.3039
@s0,53.3,0.3023
@s0,53.4,0.3007
@s0,53.5,0.2991
@s0,53.6,0.2976
@s0,53.7,0.296
@s0,53.8,0.2944
@s0,53.9,0.2928
@s0,54.0,0.2912
@s0,54.1,0.2896
@s0,54.2,0.288
@s0,54.3,0.2864
@s0,54.4,0.2847
@s0,54.5,0.2831
@s0,54.6,0.2815
@s0,54.7,0.2799
@s0,54.8,0.2783
@s0,54.9,0.2767
@s0,55.0,0.2751
@s0,55.1,0.2735
@s0,55.2,0.2719
@s0,55.3,0.2704
@s0,55.4,0.2688
@s0,55.5,0.2672
@s0,55.6,0.2656
@s0,55.7,0.2641
@s0,55.8,0.2625
@s0,55.9,0.261
@s0,56.0,0.2594
@s0,56.1,0.2579
@s0,56.2,0.2564
@s0,56.3,0.2549
@s0,56.4,0.2534
@s0,56.5,0.2519
@s0,56.6,0.2504
@s0,56.7,0.249
@s0,56.8,0.2475
@s0,56.9,0.2461
@s0,57.0,0.2447
@s0,57.1,0.2432
@s0,57.2,0.2419
@s0,57.3,0.2405
@s0,57.4,0.2391
@s0,57.5,0.2378
@s0,57.6,0.2364
@s0,57.7,0.2351
@s0,57.8,0.2338
@s0,57.9,0.2326
@s0,58.0,0.2313
@s0,58.1,0.2301
@s0,58.2,0.2289
@s0,58.3,0.2277
@s0,58.4,0.2265
@s0,58.5,0.2253
@s0,58.6,0.2242
@s0,58.7,0.2231
@s0,58.8,0.222
@s0,58.9,0.2209
@s0,59.0,0.2199
@s0,59.1,0.2189
@s0,59.2,0.2179
@s0,59.3,0.2169
@s0,59.4,0.2159
@s0,59.5,0.215
@s0,59.6,0.2141
@s0,59.7,0.2132
@s0,59.8,0.2123
@s0,59.9,0.2115
@s0,60.0,0.2107
@s0,60.1,0.2099
@s0,60.2,0.2091
@s0,60.3,0.2084
@s0,60.4,0.2077
@s0,60.5,0.207
@s0,60.6,0.2064
@s0,60.7,0.2057
@s0,60.8,0.2051
@s0,60.9,0.2046
@s0,61.0,0.204
@s0,61.1,0.2035
@s0,61.2,0.203
@s0,61.3,0.2025
@s0,61.4,0.2021
@s0,61.5,0.2016
@s0,61.6,0.2013
@s0,61.7,0.2009
@s0,61.8,0.2006
@s0,61.9,0.2002
@s0,62.0,0.2
@s0,62.1,0.1997
@s0,62.2,0.1995
@s0,62.3,0.1993
@s0,62.4,0.1991
@s0,62.5,0.1989
@s0,62.6,0.1988
@s0,62.7,0.1987
@s0,62.8,0.1986
@s0,62.9,0.1986
@s0,63.0,0.1986
@s0,63.1,0.1986
@s0,63.2,0.1986
@s0,63.3,0.1987
@s0,63.4,0.1987
@s0,63.5,0.1989
@s0,63.6,0.199
@s0,63.7,0.1991
@s0,63.8,0.1993
@s0,63.9,0.1995
@s0,64.0,0.1998
@s0,64.1,0.2
@s0,64.2,0.2003
@s0,64.3,0.2006
@s0,64.4,0.2009
@s0,64.5,0.2013
@s0,64.6,0.2016
@s0,64.7,0.202
@s0,64.8,0.2024
@s0,64.9,0.2029
@s0,65.0,0.2033
@s0,65.1,0.2038
@s0,65.2,0.2043
@s0,65.3,0.2048
@s0,65.4,0.2053
@s0,65.5,0.2059
@s0,65.6,0.2065
@s0,65.7,0.207
@s0,65.8,0.2077
@s0,65.9,0.2083
@s0,66.0,0.2089
@s0,66.1,0.2096
@s0,66.2,0.2103
@s0,66.3,0.211
@s0,66.4,0.2117
@s0,66.5,0.2124
@s0,66.6,0.2132
@s0,66.7,0.2139
@s0,66.8,0.2147
@s0,66.9,0.2155
@s0,67.0,0.2163
@s0,67.1,0.2171
@s0,67.2,0.2179
@s0,67.3,0.2187
@s0,67.4,0.2196
@s0,67.5,0.2204
@s0,67.6,0.2213
@s0,67.7,0.2222
@s0,67.8,0.2231
@s0,67.9,0.224
@s0,68.0,0.2249
@s0,68.1,0.2258
@s0,68.2,0.2267
@s0,68.3,0.2277
@s0,68.4,0.2286
@s0,68.5,0.2295
@s0,68.6,0.2305
@s0,68.7,0.2314
@s0,68.8,0.2324
@s0,68.9,0.2334
@s0,69.0,0.2343
@s0,69.1,0.2353
@s0,69.2,0.2363
@s0,69.3,0.2373
@s0,69.4,0.2382
@s0,69.5,0.2392
@s0,69.6,0.2402
@s0,69.7,0.2412
@s0,69.8,0.2422
@s0,69.9,0.2432
@s0,70.0,0.2441
@s0,70.1,0.2451
@s0,70.2,0.2461
@s0,70.3,0.2471
@s0,70.4,0.2481
@s0,70.5,0.249
@s0,70.6,0.25
@s0,70.7,0.251
@s0,70.8,0.2519
@s0,70.9,0.2529
@s0,71.0,0.2538
@s0,71.1,0.2548
@s0,71.2,0.2557
@s0,71.3,0.2567
@s0,71.4,0.2576
@s0,71.5,0.2585
@s0,71.6,0.2594
@s0,71.7,0.2603
@s0,71.8,0.2612
@s0,71.9,0.2621
@s0,72.0,0.263
@s0,72.1,0.2638
@s0,72.2,0.2647
@s0,72.3,0.2655
@s0,72.4,0.2664
@s0,72.5,0.2672
@s0,72.6,0.268
@s0,72.7,0.2688
@s0,72.8,0.2696
@s0,72.9,0.2704
@s0,73.0,0.2711
@s0,73.1,0.2719
@s0,73.2,0.2726
@s0,73.3,0.2734
@s0,73.4,0.2741
@s0,73.5,0.2748
@s0,73.6,0.2754
@s0,73.7,0.2761
@s0,73.8,0.2768
@s0,73.9,0.2774
@s0,74.0,0.278
@s0,74.1,0.2786
@s0,74.2,0.2792
@s0,74.3,0.2798
@s0,74.4,0.2803
@s0,74.5,0.2809
@s0,74.6,0.2814
@s0,74.7,0.2819
@s0,74.8,0.2824
@s0,74.9,0.2828
@s0,75.0,0.2833
@s0,75.1,0.2837
@s0,75.2,0.2841
@s0,75.3,0.2845
@s0,75.4,0.2849
@s0,75.5,0.2853
@s0,75.6,0.2856
@s0,75.7,0.2859
@s0,75.8,0.2862
@s0,75.9,0.2865
@s0,76.0,0.2868
@s0,76.1,0.287
@s0,76.2,0.2873
@s0,76.3,0.2875
@s0,76.4,0.2876
@s0,76.5,0.2878
@s0,76.6,0.288
@s0,76.7,0.2881
@s0,76.8,0.2882
@s0,76.9,0.2883
@s0,77.0,0.2884
@s0,77.1,0.2884
@s0,77.2,0.2884
@s0,77.3,0.2884
@s0,77.4,0.2884
@s0,77.5,0.2884
@s0,77.6,0.2884
@s0,77.7,0.2883
@s0,77.8,0.2882
@s0,77.9,0.2881
@s0,78.0,0.288
@s0,78.1,0.2878
@s0,78.2,0.2876
@s0,78.3,0.2875
@s0,78.4,0.2873
@s0,78.5,0.287
@s0,78.6,0.2868
@s0,78.7,0.2865
@s0,78.8,0.2862
@s0,78.9,0.2859
@s0,79.0,0.2856
@s0,79.1,0.2853
@s0,79.2,0.2849
@s0,79.3,0.2846
@s0,79.4,0.2842
@s0,79.5,0.2838
@s0,79.6,0.2833
@s0,79.7,0.2829
@s0,79.8,0.2824
@s0,79.9,0.2819
@s0,80.0,0.2814
@s0,80.1,0.2809
@s0,80.2,0.2804
@s0,80.3,0.2798
@s0,80.4,0.2793
@s0,80.5,0.2787
@s0,80.6,0.2781
@s0,80.7,0.2775
@s0,80.8,0.2769
@s0,80.9,0.2762
@s0,81.0,0.2756
@s0,81.1,0.2749
@s0,81.2,0.2742
@s0,81.3,0.2735
@s0,81.4,0.2728
@s0,81.5,0.2721
@s0,81.6,0.2713
@s0,81.7,0.2706
@s0,81.8,0.2698
@s0,81.9,0.269
@s0,82.0,0.2682
@s0,82.1,0.2674
@s0,82.2,0.2666
@s0,82.3,0.2657
@s0,82.4,0.2649
@s0,82.5,0.264
@s0,82.6,0.2632
@s0,82.7,0.2623
@s0,82.8,0.2614
@s0,82.9,0.2605
@s0,83.0,0.2596
@s0,83.1,0.2587
@s0,83.2,0.2578
@s0,83.3,0.2568
@s0,83.4,0.2559
@s0,83.5,0.255
@s0,83.6,0.254
@s0,83.7,0.253
@s0,83.8,0.2521
@s0,83.9,0.2511
@s0,84.0,0.2501
@s0,84.1,0.2491
@s0,84.2,0.2481
@s0,84.3,0.2471
@s0,84.4,0.2461
@s0,84.5,0.2451
@s0,84.6,0.244
@s0,84.7,0.243
@s0,84.8,0.242
@s0,84.9,0.2409
@s0,85.0,0.2399
@s0,85.1,0.2389
@s0,85.2,0.2378
@s0,85.3,0.2368
@s0,85.4,0.2357
@s0,85.5,0.2347
@s0,85.6,0.2336
@s0,85.7,0.2325
@s0,85.8,0.2315
@s0,85.9,0.2304
@s0,86.0,0.2294
@s0,86.1,0.2283
@s0,86.2,0.2272
@s0,86.3,0.2262
@s0,86.4,0.2251
@s0,86.5,0.2241
@s0,86.6,0.223
@s0,86.7,0.2219
@s0,86.8,0.2209
@s0,86.9,0.2198
@s0,87.0,0.2188
@s0,87.1,0.2177
@s0,87.2,0.2167
@s0,87.3,0.2156
@s0,87.4,0.2146
@s0,87.5,0.2136
@s0,87.6,0.2125
@s0,87.7,0.2115
@s0,87.8,0.2105
@s0,87.9,0.2094
@s0,88.0,0.2084
@s0,88.1,0.2074
@s0,88.2,0.2064
@s0,88.3,0.2054
@s0,88.4,0.2044
@s0,88.5,0.2034
@s0,88.6,0.2024
@s0,88.7,0.2014
@s0,88.8,0.2005
@s0,88.9,0.1995
@s0,89.0,0.1985
@s0,89.1,0.1976
@s0,89.2,0.1966
@s0,89.3,0.1957
@s0,89.4,0.1948
@s0,89.5,0.1938
@s0,89.6,0.1929
@s0,89.7,0.192
@s0,89.8,0.1911
@s0,89.9,0.1902
@s0,90.0,0.1893
@s0,90.1,0.1885
@s0,90.2,0.1876
@s0,90.3,0.1867
@s0,90.4,0.1859
@s0,90.5,0.1851
@s0,90.6,0.1842
@s0,90.7,0.1834
@s0,90.8,0.1826
@s0,90.9,0.1818
@s0,91.0,0.181
@s0,91.1,0.1802
@s0,91.2,0.1795
@s0,91.3,0.1787
@s0,91.4,0.178
@s0,91.5,0.1772
@s0,91.6,0.1765
@s0,91.7,0.1758
@s0,91.8,0.1751
@s0,91.9,0.1744
@s0,92.0,0.1737
@s0,92.1,0.173
@s0,92.2,0.1724
@s0,92.3,0.1717
@s0,92.4,0.1711
@s0,92.5,0.1705
@s0,92.6,0.1699
@s0,92.7,0.1693
@s0,92.8,0.1687
@s0,92.9,0.1681
@s0,93.0,0.1675
@s0,93.1,0.167
@s0,93.2,0.1664
@s0,93.3,0.1659
@s0,93.4,0.1654
@s0,93.5,0.1649
@s0,93.6,0.1644
@s0,93.7,0.1639
@s0,93.8,0.1634
@s0,93.9,0.163
@s0,94.0,0.1625
@s0,94.1,0.1621
@s0,94.2,0.1616
@s0,94.3,0.1612
@s0,94.4,0.1608
@s0,94.5,0.1604
@s0,94.6,0.16
@s0,94.7,0.1597
@s0,94.8,0.1593
@s0,94.9,0.159
@s0,95.0,0.1586
@s0,95.1,0.1583
@s0,95.2,0.158
@s0,95.3,0.1577
@s0,95.4,0.1574
@s0,95.5,0.1571
@s0,95.6,0.1569
@s0,95.7,0.1566
@s0,95.8,0.1564
@s0,95.9,0.1561
@s0,96.0,0.1559
@s0,96.1,0.1557
@s0,96.2,0.1555
@s0,96.3,0.1553
@s0,96.4,0.1551
@s0,96.5,0.155
@s0,96.6,0.1548
@s0,96.7,0.1546
@s0,96.8,0.1545
@s0,96.9,0.1544
@s0,97.0,0.1542
@s0,97.1,0.1541
@s0,97.2,0.154
@s0,97.3,0.1539
@s0,97.4,0.1539
@s0,97.5,0.1538
@s0,97.6,0.1537
@s0,97.7,0.1537
@s0,97.8,0.1536
@s0,97.9,0.1536
@s0,98.0,0.1535
@s0,98.1,0.1535
@s0,98.2,0.1535
@s0,98.3,0.1535
@s0,98.4,0.1535
@s0,98.5,0.1535
@s0,98.6,0.1535
@s0,98.7,0.1535
@s0,98.8,0.1536
@s0,98.9,0.1536
@s0,99.0,0.1537
@s0,99.1,0.1537
@s0,99.2,0.1538
@s0,99.3,0.1538
@s0,99.4,0.1539
@s0,99.5,0.154
@s0,99.6,0.1541
@s0,99.7,0.1541
@s0,99.8,0.1542
@s0,99.9,0.1543
@s0,100.0,0.1544
@s0,100.1,0.1546
@s0,100.2,0.1547
@s0,100.3,0.1548
@s0,100.4,0.1549
@s0,100.5,0.155
@s0,100.6,0.1552
@s0,100.7,0.1553
@s0,100.8,0.1555
@s0,100.9,0.1556
@s0,101.0,0.1557
@s0,101.1,0.1559
@s0,101.2,0.156
@s0,101.3,0.1562
@s0,101.4,0.1564
@s0,101.5,0.1565
@s0,101.6,0.1567
@s0,101.7,0.1569
@s0,101.8,0.157
@s0,101.9,0.1572
@s0,102.0,0.1574
@s0,102.1,0.1575
@s0,102.2,0.1577
@s0,102.3,0.1579
@s0,102.4,0.1581
@s0,102.5,0.1583
@s0,102.6,0.1584
@s0,102.7,0.1586
@s0,102.8,0.1588
@s0,102.9,0.159
@s0,103.0,0.1592
@s0,103.1,0.1593
@s0,103.2,0.1595
@s0,103.3,0.1597
@s0,103.4,0.1599
@s0,103.5,0.1601
@s0,103.6,0.1602
@s0,103.7,0.1604
@s0,103.8,0.1606
@s0,103.9,0.1608
@s0,104.0,0.1609
@s0,104.1,0.1611
@s0,104.2,0.1613
@s0,104.3,0.1614
@s0,104.4,0.1616
@s0,104.5,0.1618
@s0,104.6,0.1619
@s0,104.7,0.1621
@s0,104.8,0.1622
@s0,104.9,0.1624
@s0,105.0,0.1625
@s0,105.1,0.1627
@s0,105.2,0.1628
@s0,105.3,0.163
@s0,105.4,0.1631
@s0,105.5,0.1632
@s0,105.6,0.1633
@s0,105.7,0.1635
@s0,105.8,0.1636
@s0,105.9,0.1637
@s0,106.0,0.1638
@s0,106.1,0.1639
@s0,106.2,0.164
@s0,106.3,0.1641
@s0,106.4,0.1642
@s0,106.5,0.1643
@s0,106.6,0.1644
@s0,106.7,0.1645
@s0,106.8,0.1645
@s0,106.9,0.1646
@s0,107.0,0.1646
@s0,107.1,0.1647
@s0,107.2,0.1648
@s0,107.3,0.1648
@s0,107.4,0.1648
@s0,107.5,0.1649
@s0,107.6,0.1649
@s0,107.7,0.1649
@s0,107.8,0.1649
@s0,107.9,0.1649
@s0,108.0,0.1649
@s0,108.1,0.1649
@s0,108.2,0.1649
@s0,108.3,0.1649
@s0,108.4,0.1649
@s0,108.5,0.1648
@s0,108.6,0.1648
@s0,108.7,0.1648
@s0,108.8,0.1647
